name,artist,img,Unique ID,Name,Artist,Popularity,Album ID,Album name,Release date,Genre,Subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration ms
Neva Eva (feat. Lil Scrappy & Lil Jon),Trillville,https://i.scdn.co/image/ab67616d0000b27377e05b8dee871bdc8ed878bc,3wIjnMkaSRsU2GAsHRtaXf,Neva Eva (feat. Lil Scrappy & Lil Jon),Trillville,16,6kAZ1BIC8IuuFDjt5xcUDV,Neva Eva/Head Bussa,2003,rap,southern hip hop,0.777,0.81,7,0.8691825744399975,1,0.0462,0.0192,0.0,0.0861,0.787,78.021,276320
Find A Way,Dwele,https://i.scdn.co/image/ab67616d0000b273bf8217f431eabb11e9b20dc1,3TkNsftUBh8dwwLUHpmYNC,Find A Way,Dwele,45,44knvMChf7CE5Jkg636gXy,Subject,2003-01-01,r&b,neo soul,0.712,0.657,10,0.8499046581312993,0,0.149,0.0577,0.0,0.234,0.437,97.993,249573
Te Dijeron,Plan B,https://i.scdn.co/image/ab67616d0000b27375f95942c2a9d2f2aace6efa,43iSGniJjPMHkICSnkJJyk,Te Dijeron,Plan B,0,7BlgDa6NigoPNQEDAqozKB,La Fórmula,2012-08-20,latin,latin hip hop,0.785,0.86,4,0.8620371728516648,0,0.0512,0.127,0.0,0.408,0.547,89.978,183853
Every Breaking Wave,U2,https://i.scdn.co/image/ab67616d0000b27335b4e22451dec9c7a08f0ab9,76hhfwZpMKGO3phNusrquG,Every Breaking Wave,U2,49,7DY6v8qiyQcsTCqUWjH7pS,Songs Of Innocence,2014-01-01,rock,permanent wave,0.672,0.441,1,0.783332984095719,0,0.0268,0.00991,6.740442655935613e-06,0.109,0.429,115.059,252162
"Cornbread, Fish & Collard Greens",Anthony Hamilton,https://i.scdn.co/image/ab67616d0000b2733be35e58c5210059b4a56314,7km1tntASwmtyzGr8vaT0e,"Cornbread, Fish & Collard Greens",Anthony Hamilton,47,0qN4uk3SGen6vUOjImJ6em,Comin' From Where I'm From,2003-07-15,r&b,neo soul,0.851,0.525,5,0.8395951637575173,1,0.235,0.348,0.0,0.235,0.746,98.997,273893
Paparazzi - Live,Xzibit,https://i.scdn.co/image/ab67616d0000b273fab3bfcc801b1d28701da1df,3xv229qX6gFRYgplFCTKBl,Paparazzi - Live,Xzibit,40,2LmMWr541k3mm7ZFTngOGG,At The Speed Of Life,1996-11-08,rap,southern hip hop,0.675,0.642,8,0.7587745950589861,0,0.351,0.856,0.016498993963782696,0.176,0.568,92.397,236307
Ready For Love,India.Arie,https://i.scdn.co/image/ab67616d0000b273b59b0fd58024a97c9d51f43a,0yonyImAyAHooQ12SxdHaU,Ready For Love,India.Arie,25,3BIAyakXT2hQE0uzg4E9Ne,Acoustic Soul - Special Edition,2001-03-27,r&b,neo soul,0.549,0.143,4,0.7052155145317771,0,0.0296,0.81,7.494969818913479e-05,0.112,0.189,121.871,268800
White Sky,Vampire Weekend,https://i.scdn.co/image/ab67616d0000b27392f4cbe7bb66d3d78cd277cd,5u7JGFtQNT0Zj7TOykBS7s,White Sky,Vampire Weekend,50,0zeAijecFGZOS4OaRdPVz5,Contra,2010-01-11,pop,post-teen pop,0.572,0.684,9,0.8551013138319049,1,0.0649,0.114,0.007897384305835009,0.364,0.908,135.926,178667
"Front, Back & Side to Side",UGK,https://i.scdn.co/image/ab67616d0000b2732635795d66b9f4dc6aed54db,1BVTXeq3Hv4K1QamHvrt6A,"Front, Back & Side to Side",UGK,42,4VQz1gqTCyie2LF7gdn3Fu,Super Tight,1994-04-11,rap,southern hip hop,0.818,0.633,2,0.8559813926199107,1,0.105,0.0192,1.4788732394366196e-05,0.0444,0.803,150.0,313800
Intocable,Don Omar,https://i.scdn.co/image/ab67616d0000b273b4070df60fced11f282548d0,3spqYs23KuMYNRDv0ReTEK,Intocable,Don Omar,2,3hKDEHUzH1GmdohemezsEw,"The Gold Series ""The Last Don""",2004-01-01,latin,reggaeton,0.887,0.631,7,0.80305093979842,1,0.172,0.102,9.949698189134809e-05,0.107,0.482,95.032,166707
24's,T.I.,https://i.scdn.co/image/ab67616d0000b273d120906ee9ffa114cb8a676a,0iXXKoihooHII2wB7CPb5I,24's,T.I.,0,3I16wXzIVlaeb8ulHTxCXd,Trap Muzik,2003-08-19,rap,southern hip hop,0.739,0.725,6,0.8831590637638036,1,0.203,0.227,0.0,0.0991,0.582,162.06,282907
Shake Your Body (Down to the Ground),The Jacksons,https://i.scdn.co/image/ab67616d0000b273d445d1c8ced2f6375d9ec76e,7g4I3DeFlZLeqMjw0ONBqs,Shake Your Body (Down to the Ground),The Jacksons,50,46yTC334aJI4QTv4lkzj3a,Destiny,1978-12-17,r&b,urban contemporary,0.82,0.613,0,0.7815099637491356,1,0.0606,0.0208,0.00010160965794768612,0.372,0.816,117.602,479440
Raw Power,Guns N' Roses,https://i.scdn.co/image/ab67616d0000b273d8a68fd3e16f7ff6932b47d9,2foNAckCzsyD0HJUbmhTZJ,Raw Power,Guns N' Roses,46,4ieR19hRkKeE81CalJPQNu,The Spaghetti Incident?,1993-01-01,rock,album rock,0.308,0.996,10,0.9029608364939337,0,0.0817,0.00319,0.0002847082494969819,0.356,0.375,181.331,191827
Baknaffek,Das EFX,https://i.scdn.co/image/ab67616d0000b273c383cebced47f54589b59783,6GlDfTScLM2wxG7r2LUUCT,Baknaffek,Das EFX,45,0IOZCTHj2A1bny1pLo4uRh,Straight Up Sewaside,1993-11-16,rap,southern hip hop,0.814,0.531,7,0.7310730674936613,1,0.194,0.00415,7.062374245472836e-05,0.27,0.252,95.187,214267
One Woman Man,Dave Hollister,https://i.scdn.co/image/ab67616d0000b273de9d9f24ab4c58c98c456c7f,6hdsNoZWIjPSjxcOnsjIxj,One Woman Man,Dave Hollister,47,2HDgxPzi1yEYiHU8QQxxhK,The Definitive Collection,2006-01-01,r&b,new jack swing,0.627,0.647,11,0.8304171992540285,1,0.0294,0.0457,0.0,0.0655,0.521,91.015,272053
Visionz,Wu-Tang Clan,https://i.scdn.co/image/ab67616d0000b27377e8e20e0ac6182f94654a23,3cuy0jpSxGAoTuJE0KORoR,Visionz,Wu-Tang Clan,48,4r3TaXjF2b1qwCpxjIpW43,Wu-Tang Forever,1997-06-03,rap,gangster rap,0.778,0.596,11,0.8472015589967101,0,0.348,0.0197,0.0,0.201,0.437,88.931,189267
Hard To Handle,The Black Crowes,https://i.scdn.co/image/ab67616d0000b273add0c20681134a6b0d61a006,1xair0UVVvZdwvtPJb0X4B,Hard To Handle,The Black Crowes,2,6hjr384HEL7Vqfp60Wuv7W,Shake Your Money Maker,1990,rock,classic rock,0.605,0.796,4,0.8974708211973262,1,0.0421,0.00286,0.0005442655935613682,0.279,0.961,103.671,187720
#1 Stunna,Big Tymers,https://i.scdn.co/image/ab67616d0000b27384bbad2a8b3031bb46d67573,7kBdenpTmgWfAz9clmBcok,#1 Stunna,Big Tymers,48,7pe02mW4PQwNJkrmSup7bu,I Got That Work,2000-01-01,rap,hip hop,0.552,0.842,8,0.8693292542379984,1,0.285,0.0176,0.0032897384305835007,0.258,0.561,89.017,281960
I Found My Smile Again (Radio Edit),D'Angelo,https://i.scdn.co/image/ab67616d0000b2736fb499d0698d4a733c5cb557,3uq6qe8ouF012GLOcLyWcH,I Found My Smile Again (Radio Edit),D'Angelo,49,2DuxNAsjra84Q3zYu1LG6I,I Found My Smile Again,2008-12-01,r&b,urban contemporary,0.765,0.55,0,0.8068646145464451,1,0.08,0.356,9.517102615694164e-05,0.102,0.688,94.959,240453
Ain't I - main voc up,Yung L.A.,https://i.scdn.co/image/ab67616d0000b273b50e708d705803ddb9167e1e,6cnufgF6qLJGZT2PRFZBr1,Ain't I - main voc up,Yung L.A.,48,4wCjej94XDH2kKIc6vBqbI,Ain't I,2008-01-01,rap,hip hop,0.662,0.827,11,0.908429897533684,1,0.083,0.151,0.0,0.0908,0.58,77.511,252093
On the Road Again - Live,Willie Nelson,https://i.scdn.co/image/ab67616d0000b273f7671858c49ec1dfc22a4ab7,51wQovDO0hf05pkZYvu1GI,On the Road Again - Live,Willie Nelson,51,7IZ5H4tIiVSnbgdoE5OhuG,Willie Nelson - 16 Biggest Hits,1975,pop,electropop,0.714,0.715,4,0.7644741529241665,1,0.0387,0.345,0.005704225352112675,0.927,0.841,111.036,152267
Gangsta Music,Jeezy,https://i.scdn.co/image/ab67616d0000b273e647a3be0956a5d9769f0444,3B6cZYrdB9e6DGYV5st3J5,Gangsta Music,Jeezy,0,2vyX1z6x1RSfq5yF2ubHt3,Let’s Get It: Thug Motivation 101 (Deluxe Edition),2005-07-26,rap,gangster rap,0.608,0.684,7,0.8407266936278105,1,0.204,0.00676,0.0,0.359,0.266,145.005,242173
Guess Who Loves You More,Raheem DeVaughn,https://i.scdn.co/image/ab67616d0000b2737192adfcf4499df93e5b2d15,5tUXQvc0yMQD42799A1mec,Guess Who Loves You More,Raheem DeVaughn,47,00qCxnQQPsveeZWZaNVWo0,The Love Experience,2005,r&b,neo soul,0.764,0.507,5,0.801479370534124,0,0.153,0.153,0.0,0.0879,0.809,77.256,320027
Just Remember I Love You,Firefall,https://i.scdn.co/image/ab67616d0000b273e82a5a57f787925ab3a6fa9f,4mxaH9MLP8VN8vXX46y3Jd,Just Remember I Love You,Firefall,46,3dtEGOLkkdEMbwu6GSOmdh,'firefall Reunion Live',2009-02-26,rock,album rock,0.543,0.759,0,0.7890534962177567,1,0.028,0.0578,2.2736418511066398e-06,0.977,0.697,116.005,216413
Ha,Juvenile,https://i.scdn.co/image/ab67616d0000b273683fee123a35b36d53f21a58,3b0dX6Q2lxp7OX5lFt0nba,Ha,Juvenile,47,6wpqS71CJr3I0dLguYiZdJ,400 Degreez,1998-01-01,rap,southern hip hop,0.865,0.841,7,0.8605284663579406,1,0.225,0.022,0.0,0.0714,0.674,91.982,292333
New Beat,Toro y Moi,https://i.scdn.co/image/ab67616d0000b27377b08ffd1ea32abba3672bb6,5Sq7pwP3ckLbwBt4oa9cxq,New Beat,Toro y Moi,36,4F4ea7QqYmZ3phVD03rZbq,Underneath the Pine,2011-02-21,pop,electropop,0.746,0.676,9,0.8538021499067535,0,0.0417,0.366,0.44969818913480886,0.138,0.854,115.016,244547
Drop The Bomb On 'Em,Eminem,https://i.scdn.co/image/ab67616d0000b273506c4cc93e5a6234164125e1,42LiXQn3xibOEodtBMoJp3,Drop The Bomb On 'Em,Eminem,0,0r2P1s9sFSqJA7dwsIPVdx,Relapse: Refill,2009-05-15,rap,gangster rap,0.892,0.693,11,0.8884604907486956,0,0.215,0.0277,0.0,0.123,0.357,91.989,287267
400 Degreez,Juvenile,https://i.scdn.co/image/ab67616d0000b273683fee123a35b36d53f21a58,5nXQHx4yYKsZqrm7y4bj03,400 Degreez,Juvenile,45,6wpqS71CJr3I0dLguYiZdJ,400 Degreez,1998-01-01,rap,southern hip hop,0.856,0.472,3,0.7752236866919514,1,0.0641,0.14,0.0,0.123,0.642,96.957,249133
Journal of Ardency,Class Actress,https://i.scdn.co/image/ab67616d0000b27334c6288e80196c853eaee5ce,6sbOGldEofWsQlq1GjdHJK,Journal of Ardency,Class Actress,10,5zJe6jrZxxyz19NgnKXIom,Journal of Ardency,2010-02-09,pop,electropop,0.684,0.697,6,0.8322611738574691,0,0.0334,0.0109,0.09134808853118712,0.0986,0.761,96.992,225233
Everything I Said,The Cranberries,https://i.scdn.co/image/ab67616d0000b273e2213d84fabb15100c425198,3N6V8ppRNlbAhqwFzlGgHP,Everything I Said,The Cranberries,46,5GugLrmYMl5VRoe2zNgLGp,No Need To Argue,1994-10-03,rock,album rock,0.419,0.397,3,0.7525511807723738,1,0.0264,0.00411,0.00022032193158953722,0.196,0.0737,97.304,232760
Uhh Ahh,Boyz II Men,https://i.scdn.co/image/ab67616d0000b2732dbec54a62a50d1f6d703576,3F2We6fYbrFOsmPrJrFUE6,Uhh Ahh,Boyz II Men,0,0hizzarWYWhBfygpvfFOnt,Cooleyhighharmony - Expanded Edition,2009-01-01,r&b,new jack swing,0.722,0.661,2,0.8007040630304045,1,0.0844,0.151,0.0,0.233,0.643,126.007,228763
Shhh,Tevin Campbell,https://i.scdn.co/image/ab67616d0000b2739af0046f069d64b650914ed8,3GxiVCUH6g83dC910cbgjK,Shhh,Tevin Campbell,21,1xhsYljQkbDeXaBljIc5Ce,Rhino Hi-Five: Tevin Campbell,2005-12-20,r&b,new jack swing,0.547,0.59,7,0.7806298849611298,0,0.0373,0.171,0.0,0.0391,0.442,126.11,294800
The Icicle Melts,The Cranberries,https://i.scdn.co/image/ab67616d0000b273e2213d84fabb15100c425198,5RApJB3xWzniVnHtQDAaCP,The Icicle Melts,The Cranberries,45,5GugLrmYMl5VRoe2zNgLGp,No Need To Argue,1994-10-03,rock,album rock,0.359,0.55,7,0.8102592041573246,1,0.0325,0.0253,0.0,0.157,0.074,97.963,174000
Payphone - Edit,Maroon 5,https://i.scdn.co/image/ab67616d0000b2739d41d73f973cb817462e068a,4cdgQp78RyRzI04Bmw8o44,Payphone - Edit,Maroon 5,45,7i1Ej2Ix9aIiLKqhNwAB2l,Overexposed (Deluxe),2012-01-01,edm,pop edm,0.741,0.783,4,0.8728914779037361,1,0.0415,0.015,0.0,0.302,0.534,110.002,231373
Another Again,John Legend,https://i.scdn.co/image/ab67616d0000b2734f5ac12883643bc626fafd63,4LvzLhylddOXjfdZZJZVPC,Another Again,John Legend,48,1ZWwFwSKaREGLWxpGiPAoF,Once Again,2006-10-24,r&b,urban contemporary,0.526,0.837,6,0.8357186262389205,1,0.282,0.111,1.2374245472837023e-06,0.286,0.438,82.196,241733
Cock the Hammer,Cypress Hill,https://i.scdn.co/image/ab67616d0000b273ff2dc734e252aa62bd49ec42,0l2o1LkTeVh7uQfePoXs7c,Cock the Hammer,Cypress Hill,47,02lktkm4J7K7N8T63Gm7KX,Black Sunday,1993-07-20,rap,southern hip hop,0.874,0.391,10,0.656664501393458,0,0.112,0.229,0.7686116700201207,0.338,0.502,98.88,262333
Funky Child,Lords Of The Underground,https://i.scdn.co/image/ab67616d0000b2739f1f96b2d132b62ef0e3da18,3UhwS81S9L7i2byZCrhSAv,Funky Child,Lords Of The Underground,50,15nPVESpZNf0QBRwu2sMbI,Here Come The Lords,1993-01-01,rap,southern hip hop,0.857,0.635,10,0.773547346143369,0,0.198,0.0355,0.003470824949698189,0.13,0.53,96.589,271067
If I Had No Loot,Tony! Toni! Toné!,https://i.scdn.co/image/ab67616d0000b273c501647a4749db4869233a03,5i35AlocQnfyJjFiWVs3JF,If I Had No Loot,Tony! Toni! Toné!,16,4iEv0GL50EBylyo95mpwDf,"The New Jack Swing Collection, Vol. 4",2014-11-21,r&b,new jack swing,0.689,0.829,11,0.8180960962219475,0,0.071,0.123,0.0,0.568,0.634,106.672,241067
You Mean the World to Me,Toni Braxton,https://i.scdn.co/image/ab67616d0000b273dd480766d715a68d96ba9ea0,1d0GYRpnCb0XNQcQdKhfKL,You Mean the World to Me,Toni Braxton,45,73ojqvZakvdkBxSg9pyPqz,Toni Braxton,1993-07-13,r&b,new jack swing,0.595,0.736,11,0.8339794229197661,1,0.0469,0.0964,9.336016096579475e-06,0.104,0.521,167.669,296400
Never Keeping Secrets,Babyface,https://i.scdn.co/image/ab67616d0000b273a202265ed54518b6434b7f51,2ydd6zSB14excgAawdjjoi,Never Keeping Secrets,Babyface,28,5CcLqG8xiW1riFm1x6uy65,The Essential Babyface,2003-06-10,r&b,new jack swing,0.69,0.651,11,0.840244745720093,0,0.0247,0.0969,0.0,0.0969,0.275,113.1,290973
TTYLXOX,Bella Thorne,https://i.scdn.co/image/ab67616d0000b2735ff38a1fdc1cd3bbcffc5eff,1nIDYHvLaZnD5lEf66SH80,TTYLXOX,Bella Thorne,47,2aZGnLDnhv0tUchnx6pxNB,"TTYLXOX (From ""Shake It Up: Live 2 Dance"")",2012-01-01,pop,post-teen pop,0.819,0.683,7,0.8445403683758355,1,0.156,0.00291,0.12273641851106638,0.254,0.671,112.007,154773
Back (with Jake Owen),Colt Ford,https://i.scdn.co/image/ab67616d0000b27324efae6d1872a05a3d71775a,2JDWDQCzd0K9mI5GEaToA8,Back (with Jake Owen),Colt Ford,46,7inpRB8IXFTzcsYEhgAGLA,Declaration of Independence (Deluxe Edition),2012-08-07,rap,southern hip hop,0.543,0.744,7,0.849506527251011,1,0.0306,0.166,0.0,0.146,0.595,136.894,242666
No Role Modelz,J. Cole,https://i.scdn.co/image/ab67616d0000b273697892703ac3a0fc32c2b153,62vpWI1CHwFy7tMIcSStl8,No Role Modelz,J. Cole,82,7viNUmZZ8ztn2UB4XB3jIL,2014 Forest Hills Drive,2014-12-09,pop,electropop,0.696,0.521,10,0.7959055382100874,0,0.332,0.302,0.0,0.0565,0.458,100.0,292987
The Format,AZ,https://i.scdn.co/image/ab67616d0000b2734debc8ac47ca47f4659a9bf7,0BqY7i5dFenEnkYGoK42Uv,The Format,AZ,0,0rWv7JORok9Zc4hwdFuXuH,The Format (Special Edition),2006-11-07,rap,southern hip hop,0.644,0.808,9,0.8734362885820254,0,0.276,0.151,0.01056338028169014,0.0687,0.819,96.473,183440
Black Leather,Guns N' Roses,https://i.scdn.co/image/ab67616d0000b273d8a68fd3e16f7ff6932b47d9,2dsamqceYOKqLNx2Ch6Zhz,Black Leather,Guns N' Roses,47,4ieR19hRkKeE81CalJPQNu,The Spaghetti Incident?,1993-01-01,rock,album rock,0.466,0.991,8,0.9047209940699452,1,0.142,0.00551,0.17505030181086517,0.354,0.205,137.595,248493
Wild Frontier - Remastered 2002,Gary Moore,https://i.scdn.co/image/ab67616d0000b2734baf224ced02d3ef9c90547e,1o0hcMxI6jYzQm6ApPde3L,Wild Frontier - Remastered 2002,Gary Moore,47,7Kr5H7qAtXjsMxAeNvugTl,The Platinum Collection,2006,rock,hard rock,0.479,0.822,4,0.8389246275380844,0,0.0444,0.00434,4.788732394366197e-06,0.0843,0.562,130.035,255720
"Gone Baby, Don't Be Long",Erykah Badu,https://i.scdn.co/image/ab67616d0000b2732c1b088d399087bd3a1de30b,0QQDaKW7eRRoqvbLCylzrn,"Gone Baby, Don't Be Long",Erykah Badu,47,1MOub955Uer957RVqqkF2a,New Amerykah Part Two: Return Of The Ankh,2010-03-30,r&b,neo soul,0.689,0.763,6,0.8928818389455817,0,0.222,0.158,0.004396378269617706,0.0856,0.725,172.513,279720
All the Pretty Girls,fun.,https://i.scdn.co/image/ab67616d0000b273e470d000950e13412e62cef0,7zHRcLHhkdkVDSwR0CKdLB,All the Pretty Girls,fun.,42,6CsgMETT9H9NzcQSMD4Dfq,Aim and Ignite,2009,pop,post-teen pop,0.646,0.787,0,0.8757622110931835,1,0.0602,0.258,0.0,0.199,0.773,131.036,202893
You The Boss,Rick Ross,https://i.scdn.co/image/ab67616d0000b273e3923a19cf79c0eeae89375d,4FIUGSvwYUNiacopdF94Cf,You The Boss,Rick Ross,0,4iSsCPQIvyZ199hnUhxzQI,You The Boss,2011-01-01,rap,southern hip hop,0.716,0.686,11,0.8359281688074932,1,0.145,0.00728,0.0,0.145,0.532,141.043,280667
Breaking Up Is Hard to Do,Neil Sedaka,https://i.scdn.co/image/ab67616d0000b2733bb4ed009e1981693c863fcc,7utoClKnLShFg6u6dZ20gp,Breaking Up Is Hard to Do,Neil Sedaka,53,7s1t3zA17RfNVhMYv2v52o,Collections,2003-03-29,rock,album rock,0.742,0.674,8,0.8130251660624855,0,0.0354,0.788,0.0,0.0698,0.964,116.53,136267
Lovergirl,Teena Marie,https://i.scdn.co/image/ab67616d0000b273980caf4dd525a15f08f8cb87,13xKh7WqwxzEFYhYCJJwHg,Lovergirl,Teena Marie,46,4he7R24eqd1EbF9kegiAK8,R&B: From Doo-Wop To Hip-Hop,1999-10-08,r&b,urban contemporary,0.73,0.756,9,0.8159378077656475,0,0.0492,0.0469,0.0033501006036217302,0.235,0.827,123.604,259560
"Biggie/Tupac Live Freestyle (Funkmaster Flex & Big Kap Feat. DJ Mister Cee, Notorious B.I.G & Tupac)",Funkmaster Flex,https://i.scdn.co/image/ab67616d0000b2736d6309069072c453ac99c5b7,62KoomDvjFXidGPpCsfW3Q,"Biggie/Tupac Live Freestyle (Funkmaster Flex & Big Kap Feat. DJ Mister Cee, Notorious B.I.G & Tupac)",Funkmaster Flex,0,3DcAsW7svh69xfoP96D74n,The Tunnel,1999-01-01,rap,gangster rap,0.571,0.941,4,0.9135008276931458,1,0.423,0.742,0.0026156941649899393,0.112,0.814,188.632,108973
愛が止まらない ~Turn It Into Love~,Wink,https://i.scdn.co/image/ab67616d0000b2730cf45ecd85576f2688c4c536,5tAINIC5mrsL4yu3Pi8Krb,愛が止まらない ~Turn It Into Love~,Wink,43,0rBnWO0rQE7cvZ5aVuFk1M,Reminiscence,1995,r&b,neo soul,0.618,0.849,1,0.813129937346772,0,0.0432,0.418,0.0,0.107,0.705,119.152,211427
Same Ol' G,Ginuwine,https://i.scdn.co/image/ab67616d0000b273c3271cf84b2d68263ac5e00d,1iIsl8Z9WG4V5DarICRCja,Same Ol' G,Ginuwine,47,0yfC7hiO3iAaVvNCVcwjVY,100% Ginuwine,1999-03-16,r&b,new jack swing,0.833,0.338,5,0.7044192527712004,1,0.127,0.0375,0.0,0.0459,0.73,81.822,259667
I Don't Give A Fuck,2Pac,https://i.scdn.co/image/ab67616d0000b2737e1888783100598328e20e9b,2EMauqGtcQBe2WpALvKh3j,I Don't Give A Fuck,2Pac,46,5Ijk8JGsEkwCZd5i0Iy09a,2Pacalypse Now,1991-11-12,rap,gangster rap,0.893,0.721,2,0.7162584078955639,1,0.305,0.32,0.0,0.0969,0.801,94.58,260173
El Poeta,Chino & Nacho,https://i.scdn.co/image/ab67616d0000b273f5918895e2fe1e1e62ba9f33,2RpIevYYdiQJrQtaILchnG,El Poeta,Chino & Nacho,51,2vDlqW61iR3iwbYkB154L3,Supremo,2011-01-01,latin,latin pop,0.744,0.727,0,0.8468034281164218,1,0.0492,0.301,0.0,0.237,0.728,120.03,237907
Thug Motivation 101,Jeezy,https://i.scdn.co/image/ab67616d0000b273e647a3be0956a5d9769f0444,11Tfxz9hfGSoc9Mv3egU3B,Thug Motivation 101,Jeezy,0,2vyX1z6x1RSfq5yF2ubHt3,Let’s Get It: Thug Motivation 101 (Deluxe Edition),2005-07-26,rap,gangster rap,0.634,0.694,1,0.8229784380696938,1,0.0801,0.0538,0.0,0.107,0.234,75.0,194427
It's Love,Jill Scott,https://i.scdn.co/image/ab67616d0000b273b74ec6a6789c65f56dafafc3,7ro9q9n77tluI6o1DgL4Kg,It's Love,Jill Scott,34,1X26qkSS0JHmYIL6kUHkPN,Who Is Jill Scott? (Words And Sounds Volume 1),2000-07-18,r&b,neo soul,0.7,0.599,1,0.7896611696666177,0,0.164,0.0205,0.012072434607645875,0.0562,0.614,171.951,354400
You Really Got a Hold on Me,She & Him,https://i.scdn.co/image/ab67616d0000b273f87350bb6a211fec356950ad,3U7fJ0VfFR1Msntjgd3DPB,You Really Got a Hold on Me,She & Him,46,5FHgJlXkHfMP4vwK0hDN0i,Volume One,2008-03-18,r&b,neo soul,0.373,0.0474,0,0.6890597824948137,1,0.0378,0.961,0.0,0.113,0.154,74.868,239173
Lookin' at Me (feat. Puff Daddy),Mase,https://i.scdn.co/image/ab67616d0000b273b950e2fa6cd0f5c0767b6650,2dieHErJLwG7fOzD8WAtFO,Lookin' at Me (feat. Puff Daddy),Mase,47,21YtqAiqXNGuvWNBS0JvOy,Harlem World,1997,rap,gangster rap,0.743,0.516,11,0.7999916182972571,0,0.397,0.028,1.901408450704225e-05,0.273,0.614,188.247,255160
No Scrubs,TLC,https://i.scdn.co/image/ab67616d0000b273536aed77ae62fabd287a04b3,1KGi9sZVMeszgZOWivFpxs,No Scrubs,TLC,79,1CvjjpvqVMoyprsf74bpYW,Fanmail,1999-02-23,r&b,urban contemporary,0.743,0.675,8,0.8838715084969511,0,0.0953,0.0251,0.000721327967806841,0.0685,0.59,92.909,214400
Creep,Radiohead,https://i.scdn.co/image/ab67616d0000b273df92fb5c2730b155465a656b,3HfB5hBU0dmBt8T0iCmH42,Creep,Radiohead,20,6AZv3m27uyRxi8KyJSfUxL,Pablo Honey [Collector's Edition],1993-04-23,rock,classic rock,0.532,0.344,7,0.699683590721455,1,0.035,0.00563,0.0004758551307847082,0.115,0.126,91.834,235667
No Tengo Dinero,A.B. Quintanilla III Y Los Kumbia Kings,https://i.scdn.co/image/ab67616d0000b273705081b3e764847f6e600a58,1Wp5qiJokEHhy7YkIrBXgY,No Tengo Dinero,A.B. Quintanilla III Y Los Kumbia Kings,47,1RGWEZOK9E2fH75E6D3cqZ,"A.B. Quintanilla III Presents Kumbia Kings Greatest Hits ""Album Versions""",2007-01-01,latin,latin pop,0.88,0.818,4,0.8527753913207468,0,0.162,0.0446,0.0,0.691,0.851,113.959,296440
Heaven Is,Def Leppard,https://i.scdn.co/image/ab67616d0000b2733061b8dbb3c061b853b8e799,7dRhHLtfdZaIrlQAJEUZuz,Heaven Is,Def Leppard,31,7FKcbsCm4eoDWTMTNCUUqw,Adrenalize,1992-03-31,rock,album rock,0.579,0.928,0,0.8469501079144228,1,0.0366,0.0243,0.0001277665995975855,0.192,0.786,118.84,213848
Southside,Lil Keke,https://i.scdn.co/image/ab67616d0000b2738a8debb392980e1207ea2a2d,3Ey4LfRjPERWCWE3dhENPq,Southside,Lil Keke,0,7qPxrmBytSM3305EJhaCZ1,Southside Of H-Town,2009-11-17,rap,southern hip hop,0.796,0.71,6,0.7966389372000922,1,0.294,0.0113,0.0017404426559356136,0.189,0.762,172.14,290107
It Never Rains (In Southern California),Tony! Toni! Toné!,https://i.scdn.co/image/ab67616d0000b273cb5a6d8528fc220e892c2d1e,6ygcYdLszK2DJUU7BWuCxx,It Never Rains (In Southern California),Tony! Toni! Toné!,46,1yoA6HcbdX23c4k0MXNq5g,Tony! Toni! Tone'! Greatest Hits,1997-01-01,r&b,new jack swing,0.714,0.507,10,0.7955702701003708,1,0.0437,0.274,0.0,0.0377,0.85,79.871,296307
Casey Jones - 2001 Remaster,Grateful Dead,https://i.scdn.co/image/ab67616d0000b273aa6d9c3247dd7244683879fa,15mlPrdH10GLQJafz07Q8X,Casey Jones - 2001 Remaster,Grateful Dead,47,3qzvxfhCWUYsJuVSOSv0AP,The Very Best of the Grateful Dead,2003-09-16,rock,classic rock,0.681,0.447,0,0.7882572344571799,1,0.0477,0.553,4.386317907444667e-06,0.122,0.746,99.418,265640
Don't Hold Your Breath,Nicole Scherzinger,https://i.scdn.co/image/ab67616d0000b2735bd8b8ec8714d3d188e2e3e8,7pAq1IXYZpL42HchCminu6,Don't Hold Your Breath,Nicole Scherzinger,56,3Y72frMeiDNZlsIorQBES8,Killer Love (International Version),2011-01-01,pop,post-teen pop,0.66,0.797,5,0.845546172704985,0,0.0262,0.00646,0.00010865191146881286,0.187,0.674,110.955,197440
New Jack Hustler (Nino's Theme),Ice-T,https://i.scdn.co/image/ab67616d0000b273130dcab9b9d160b5d9352c78,3aRiplMITqwiQdqxm4gXl0,New Jack Hustler (Nino's Theme),Ice-T,45,08Bjvwbg1cFsFfXSdhG23I,O.G. Original Gangster,1991,rap,southern hip hop,0.83,0.859,7,0.7802317540808414,1,0.124,0.000971,0.0,0.214,0.654,109.321,283307
Low Rider,War,https://i.scdn.co/image/ab67616d0000b273c54251542dddd89c8b435c17,7kigmgx2tJJsZHKaa2QC0w,Low Rider,War,36,4Y6E7J6tgFTcKCyvaktj5R,The Very Best Of War,2003-01-01,rock,classic rock,0.815,0.676,0,0.7704461161284915,1,0.047,0.0825,0.6659959758551308,0.0508,0.991,139.764,191333
