name,artist,img,Popularity,Genre,Subgenre
Shame,"Evelyn ""Champagne"" King",https://i.scdn.co/image/ab67616d0000b273b9c5b7de1ecc2022bd4aa1c5,44,rock,album rock
Pimp Tha Pen,DJ Screw,https://i.scdn.co/image/ab67616d0000b2739eb2a8269dc80e945f24dcea,44,rap,southern hip hop
Stranger In My House,Ronnie Milsap,https://i.scdn.co/image/ab67616d0000b27332feb9998160662834ddbf04,44,rock,hard rock
West Savannah,OutKast,https://i.scdn.co/image/ab67616d0000b273377a6d2051b23afea65ee41a,44,rap,southern hip hop
Severe Punishment,Wu-Tang Clan,https://i.scdn.co/image/ab67616d0000b27377e8e20e0ac6182f94654a23,44,rap,gangster rap
We Are Young (feat. Janelle Monáe) - Acoustic [Acoustic],fun.,https://i.scdn.co/image/ab67616d0000b27305fb4e9947c6edaf3836766e,44,latin,latin pop
It's Not Easy,Ofege,https://i.scdn.co/image/ab67616d0000b27377dc6654e0a9740b0d289a39,44,rock,classic rock
You Make Me Feel Like Dancing - Remastered,Leo Sayer,https://i.scdn.co/image/ab67616d0000b273a0bfbf9940aed389f784bc48,44,r&b,urban contemporary
Adaptation,The Weeknd,https://i.scdn.co/image/ab67616d0000b273e4860d5331509e2c9ee4de10,44,r&b,urban contemporary
"I Luv It (feat. Kokane, Sir Dogg & Snoopy Collins)",Kokane,https://i.scdn.co/image/ab67616d0000b2732eeca53a8681b9e131366dc9,44,rap,southern hip hop
Just Another Day,Oingo Boingo,https://i.scdn.co/image/ab67616d0000b273117c53d4921791280aad03ba,44,rock,permanent wave
Give Me Tonight,Shannon,https://i.scdn.co/image/ab67616d0000b273e01d9e2daf2e46614818ae77,44,latin,latin hip hop
My Love Is the Shhh!,Somethin' For The People,https://i.scdn.co/image/ab67616d0000b2735074611500747ae8cdaba0f0,44,r&b,new jack swing
On Chill (feat. Jeremih),Wale,https://i.scdn.co/image/ab67616d0000b27380c9e77ba1ff58e73efce760,44,r&b,urban contemporary
If I Lose Myself - Alesso vs OneRepublic,OneRepublic,https://i.scdn.co/image/ab67616d0000b273e80e7dbce3996a1ae5967751,44,pop,dance pop
Your Shirt,Chelsea Cutler,https://i.scdn.co/image/ab67616d0000b27394bd50447700c46305e369b6,44,pop,indie poptimism
Freak Like Me,Halestorm,https://i.scdn.co/image/ab67616d0000b273b14af798474c18407f8b3f52,44,rock,hard rock
Head to Toe,Lisa Lisa & Cult Jam,https://i.scdn.co/image/ab67616d0000b2739477479c58b88154e696615f,44,latin,latin hip hop
Addicted - Acoustic,Saving Abel,https://i.scdn.co/image/ab67616d0000b273d6e44a81fe0b1c7bb7383f66,44,latin,latin pop
Leflaur Leflah Eshkoshka,Heltah Skeltah,https://i.scdn.co/image/ab67616d0000b273ca64912c3269671b5bd8ec16,44,rap,southern hip hop
Sho Nuff,Tela,https://i.scdn.co/image/ab67616d0000b273f6dbfc5614ae840b1efded4f,44,rap,southern hip hop
Born and Raised In Compton,DJ Quik,https://i.scdn.co/image/ab67616d0000b2736413c9e4e520a8075528f592,44,rap,gangster rap
Yo No Soy Esa Mujer,Paulina Rubio,https://i.scdn.co/image/ab67616d0000b2732f202886104bddfdb1b94010,44,latin,latin pop
"Bout It, Bout It II",Master P,https://i.scdn.co/image/ab67616d0000b273ff6769d508c5628a2c2a6137,44,rap,southern hip hop
Si Señor,Control Machete,https://i.scdn.co/image/ab67616d0000b2736a4befd2876f3d67981eda9e,44,rap,gangster rap
If It Isn't Love,New Edition,https://i.scdn.co/image/ab67616d0000b273c31996a0e8cacc4c908249ca,44,r&b,new jack swing
Hard 2 Love,Haystak,https://i.scdn.co/image/ab67616d0000b273ac3a8310c9b923e52a7a6b2f,43,rap,southern hip hop
Pursuit Of Happiness (Nightmare),Kid Cudi,https://i.scdn.co/image/ab67616d0000b273aab2c3c3f1f3207137d915c9,43,rap,southern hip hop
She's Long Gone,The Black Keys,https://i.scdn.co/image/ab67616d0000b2734cf61635ecdee5d4c4ef2bac,43,rap,southern hip hop
Rump Shaker,Wreckx-N-Effect,https://i.scdn.co/image/ab67616d0000b27355da2569ca325d4d61c77367,43,r&b,new jack swing
I'm Shakin',Jack White,https://i.scdn.co/image/ab67616d0000b27331521abf3574d6f66084f366,43,rock,classic rock
Remember Everything,Five Finger Death Punch,https://i.scdn.co/image/ab67616d0000b2736f68f14b79420ed933d989fb,43,rock,hard rock
Love Shoulda Brought You Home,Toni Braxton,https://i.scdn.co/image/ab67616d0000b273dd480766d715a68d96ba9ea0,43,r&b,new jack swing
Tears In The Rain,The Weeknd,https://i.scdn.co/image/ab67616d0000b273e4860d5331509e2c9ee4de10,43,r&b,urban contemporary
So Many Details,Toro y Moi,https://i.scdn.co/image/ab67616d0000b273fb423719d651817de5c08ba9,43,pop,electropop
You're Makin' Me High,Toni Braxton,https://i.scdn.co/image/ab67616d0000b2730640641b5dafdf01d7043765,43,r&b,new jack swing
Got My Whiskey,Mel Waiters,https://i.scdn.co/image/ab67616d0000b27351e75f7dba5be769d5359319,43,rap,southern hip hop
Crush On You,The Jets,https://i.scdn.co/image/ab67616d0000b2731496f806f5ee9b6d9834c37f,43,rock,album rock
Desperado - 2013 Remaster,Eagles,https://i.scdn.co/image/ab67616d0000b273061849da201f99053bf5e788,43,rock,classic rock
Thank God I Found You (feat. Joe & Nas) - Make It Last Remix Edit,Mariah Carey,https://i.scdn.co/image/ab67616d0000b273a922b88ddf084fada794caf9,43,r&b,new jack swing
867-5309 / Jenny,Tommy Tutone,https://i.scdn.co/image/ab67616d0000b273de364a9a587331dbf00aaae7,43,rock,classic rock
Layla,Derek & The Dominos,https://i.scdn.co/image/ab67616d0000b2730f3efa84edf2de78edaf389a,43,rock,classic rock
愛が止まらない ~Turn It Into Love~,Wink,https://i.scdn.co/image/ab67616d0000b2730cf45ecd85576f2688c4c536,43,r&b,neo soul
Rock Of Ages,Def Leppard,https://i.scdn.co/image/ab67616d0000b273c56fbdf8c58463a4cced0d03,43,rock,album rock
Mayores,Becky G,https://i.scdn.co/image/ab67616d0000b2739c8890c824bb9be2360e79c1,43,latin,latin pop
Here I Go,Mystikal,https://i.scdn.co/image/ab67616d0000b2736d7a087d784c8e4b26d59732,42,rap,southern hip hop
Into You (feat. Fabolous),Tamia,https://i.scdn.co/image/ab67616d0000b2733ee270a08b4666233fa406aa,42,r&b,urban contemporary
"If You Leave - From ""Pretty In Pink""",Orchestral Manoeuvres In The Dark,https://i.scdn.co/image/ab67616d0000b2731ceb5afc234405ab82b52c8e,42,rock,album rock
Turn the Beat Around,Gloria Estefan,https://i.scdn.co/image/ab67616d0000b273e7b97317f4ec2ef2faa212b5,42,latin,latin pop
Big Poppa - 2007 Remaster,The Notorious B.I.G.,https://i.scdn.co/image/ab67616d0000b273639fea4197e676cfe9512e04,42,rap,gangster rap
Cross My Mind,Jill Scott,https://i.scdn.co/image/ab67616d0000b273b0f1fad7abfc5b059cbe1bbd,42,r&b,neo soul
"Front, Back & Side to Side",UGK,https://i.scdn.co/image/ab67616d0000b2732635795d66b9f4dc6aed54db,42,rap,southern hip hop
Bouncin' Back (Bumpin' Me Against the Wall) (feat. Pharrell Williams) - Extended Version,Mystikal,https://i.scdn.co/image/ab67616d0000b2737bfdb42b51f95bbeaa901784,42,rap,southern hip hop
Play My Music,Jonas Brothers,https://i.scdn.co/image/ab67616d0000b2735f20a046cecfa513d565911f,42,pop,post-teen pop
All the Pretty Girls,fun.,https://i.scdn.co/image/ab67616d0000b273e470d000950e13412e62cef0,42,pop,post-teen pop
Ex (feat. YG),Ty Dolla $ign,https://i.scdn.co/image/ab67616d0000b27356f796c9039f52e90d015b4d,42,rap,southern hip hop
Another Part of Me - 2012 Remaster,Michael Jackson,https://i.scdn.co/image/ab67616d0000b2731bb21d27effb96a1d0fe8d6d,42,r&b,new jack swing
Get A Move On!,Mr. Scruff,https://i.scdn.co/image/ab67616d0000b27307a9877a7bb574249c09962d,42,edm,electro house
I Go Blind,Hootie & The Blowfish,https://i.scdn.co/image/ab67616d0000b273c4b22c6038f3b8d9f629f81b,42,rock,classic rock
Running Up That Hill,Placebo,https://i.scdn.co/image/ab67616d0000b2735574c157ee6da19c3d2fbd16,42,pop,electropop
Ransom (with Juice WRLD) - Remix,Lil Tecca,https://i.scdn.co/image/ab67616d0000b273bd69bbde4aeee723d6d08058,41,r&b,urban contemporary
Rainbow in the Dark,Dio,https://i.scdn.co/image/ab67616d0000b2732457ab409ae106f8ae1dff89,41,rock,classic rock
Sabes A Chocolate,Kumbia Kings,https://i.scdn.co/image/ab67616d0000b273705081b3e764847f6e600a58,41,latin,latin pop
Soy Chingon,Lil Rob,https://i.scdn.co/image/ab67616d0000b273b46a186c0303b8fc7eebeb98,41,latin,latin hip hop
"I'm Bad, I'm Nationwide",ZZ Top,https://i.scdn.co/image/ab67616d0000b27349f0924c4d6af1dee8623f0b,41,rock,classic rock
Live This Wild,Lil Mosey,https://i.scdn.co/image/ab67616d0000b27332ba22ba4df6a89bb6bfe3cf,41,rap,hip hop
Who Needs Love,Trippie Redd,https://i.scdn.co/image/ab67616d0000b273cd81b9f0393348b6537c9d92,41,rap,gangster rap
Are You That Somebody,Aaliyah,https://i.scdn.co/image/ab67616d0000b273f110baf2c326ee1d7860737c,41,r&b,new jack swing
Blame It on the Rain,Milli Vanilli,https://i.scdn.co/image/ab67616d0000b27327633a9334316bf2ce9d6bc2,41,r&b,new jack swing
808,Blaque,https://i.scdn.co/image/ab67616d0000b273403477ae0a5f14c83097d7ec,41,r&b,new jack swing
Zoom - Remasterizado 2007,Soda Stereo,https://i.scdn.co/image/ab67616d0000b273b50bb73f2ef9047afa0644a4,41,rock,album rock
Alocate,Zion,https://i.scdn.co/image/ab67616d0000b2730bfe0ab73a052daddb29fa9b,41,latin,reggaeton
Mama Knew Love,Anthony Hamilton,https://i.scdn.co/image/ab67616d0000b2733be35e58c5210059b4a56314,41,r&b,neo soul
Cell Therapy,Goodie Mob,https://i.scdn.co/image/ab67616d0000b273347ab9e76f65fdd71ecc4bec,41,rap,southern hip hop
Keep On Movin',Soul II Soul,https://i.scdn.co/image/ab67616d0000b2731ff5cea77c532f8e49444365,41,r&b,new jack swing
Radio Jam,Upchurch,https://i.scdn.co/image/ab67616d0000b27307acc1333286f51b1d667c0e,41,rap,southern hip hop
Runnin' with the Devil,Van Halen,https://i.scdn.co/image/ab67616d0000b2738861dd1de9cec5df813e58dd,41,rock,classic rock
Hold On (feat. Monica & Fred Hammond),James Fortune,https://i.scdn.co/image/ab67616d0000b273d06ccd5bcab7f9f278cdd8ef,41,r&b,urban contemporary
Self Control,Laura Branigan,https://i.scdn.co/image/ab67616d0000b2731310670cbb82f06474372cfd,40,pop,electropop
Let's Get Down,Tony! Toni! Toné!,https://i.scdn.co/image/ab67616d0000b27319d70a0d9bd346ae0f837c3d,40,r&b,new jack swing
The Worst,Jhené Aiko,https://i.scdn.co/image/ab67616d0000b273a0fa057b8ad3f3c4969f0c97,40,r&b,neo soul
Rock Wit'cha,Bobby Brown,https://i.scdn.co/image/ab67616d0000b27353cf43170dc29787984cf6b4,40,r&b,new jack swing
Let the Dream Come True,DJ Bobo,https://i.scdn.co/image/ab67616d0000b273ee30ac91054db5f07a7739d0,40,pop,dance pop
Roni,Bobby Brown,https://i.scdn.co/image/ab67616d0000b27353cf43170dc29787984cf6b4,40,r&b,new jack swing
Bowtie (feat. Sleepy Brown & Jazze Pha),OutKast,https://i.scdn.co/image/ab67616d0000b2736a6387ab37f64034cdc7b367,40,rap,southern hip hop
"It's On - From ""Camp Rock 2: The Final Jam""",Demi Lovato,https://i.scdn.co/image/ab67616d0000b273e0f3cba015a03c59e2f7dd61,40,pop,post-teen pop
Song #3,Stone Sour,https://i.scdn.co/image/ab67616d0000b27349ca1daa7d94fbbd6ddbba87,40,rock,hard rock
Turn up the Speakers - Radio Edit,Afrojack,https://i.scdn.co/image/ab67616d0000b273b8bac53cde47786e515314c6,40,edm,big room
American Capitalist,Five Finger Death Punch,https://i.scdn.co/image/ab67616d0000b2736f68f14b79420ed933d989fb,40,rock,hard rock
男と女,Junko Ohashi,https://i.scdn.co/image/ab67616d0000b2738a43441fe6166eb615335814,40,rock,album rock
Motownphilly,Boyz II Men,https://i.scdn.co/image/ab67616d0000b27373d0d8625dcf1e48043cfbf9,40,r&b,new jack swing
Paparazzi - Live,Xzibit,https://i.scdn.co/image/ab67616d0000b273fab3bfcc801b1d28701da1df,40,rap,southern hip hop
Blueberry Yum Yum,Ludacris,https://i.scdn.co/image/ab67616d0000b273efbf69c0f1aac9d7e7cb489e,39,rap,southern hip hop
99 Problems,JAY-Z,https://i.scdn.co/image/ab67616d0000b273c528802c308a1e0e4d9945dd,39,rap,gangster rap
Bang Bang,Jessie J,https://i.scdn.co/image/ab67616d0000b273930f686fe89425c7b6bf9a7d,39,pop,post-teen pop
Hoo-Bangin' (WSCG Style),Westside Connection,https://i.scdn.co/image/ab67616d0000b2737f2440488a5a9edd05c525c8,39,rap,gangster rap
Jezebel,Sade,https://i.scdn.co/image/ab67616d0000b273584302fee10c0d0a12c40c97,39,r&b,new jack swing
Call You Mine,The Chainsmokers,https://i.scdn.co/image/ab67616d0000b2735e90ff76fd49a23f7333de76,39,pop,dance pop
Amor Narcótico,ChiChi Peralta,https://i.scdn.co/image/ab67616d0000b273ee686ebada622d510f8660fb,39,latin,tropical
Five Minutes to Midnight,Boys Like Girls,https://i.scdn.co/image/ab67616d0000b2739d5d8ac73325fec119eecfb3,38,pop,post-teen pop
Where Are You Tonight,Coro,https://i.scdn.co/image/ab67616d0000b273d190ea16e279c1c69a71b114,38,latin,latin hip hop
Sara,Starship,https://i.scdn.co/image/ab67616d0000b273674568e0ab56ffcb4a2e4c62,38,rock,album rock
We Rock,Cast Of Camp Rock,https://i.scdn.co/image/ab67616d0000b2735f20a046cecfa513d565911f,38,pop,post-teen pop
Candy Rain,Soul For Real,https://i.scdn.co/image/ab67616d0000b27395838aa2462ce2b9933e2087,38,r&b,new jack swing
Macarena - Bayside Boys Remix,Los Del Rio,https://i.scdn.co/image/ab67616d0000b273442314974e3d78b3e214cdb8,38,pop,dance pop
Dengue Woman Blues,Jimmie Vaughan,https://i.scdn.co/image/ab67616d0000b273027a4fed3c0ff6619fef70e4,38,rock,classic rock
Roll Up,Wiz Khalifa,https://i.scdn.co/image/ab67616d0000b273fe3cf32b1320e8ded39d8c74,38,rap,southern hip hop
It's a Sin - 2001 Remaster,Pet Shop Boys,https://i.scdn.co/image/ab67616d0000b273462f0658a21d6baeea08c3c0,38,pop,electropop
Age Ain't Nothing But a Number,Aaliyah,https://i.scdn.co/image/ab67616d0000b27371aaf1ce904c974ed4efc0c8,38,r&b,urban contemporary
Unpredictable - Main,Jamie Foxx,https://i.scdn.co/image/ab67616d0000b2734ce698fdff88fd04db890e02,38,r&b,urban contemporary
Hero / Heroine,Boys Like Girls,https://i.scdn.co/image/ab67616d0000b273317ebb91078852577248ed98,38,pop,post-teen pop
I'm Ready,Tevin Campbell,https://i.scdn.co/image/ab67616d0000b2739af0046f069d64b650914ed8,38,r&b,new jack swing
UGH!,The 1975,https://i.scdn.co/image/ab67616d0000b273d3de03550f715df1ea7e0c08,37,pop,indie poptimism
Masterpiece,Jessie J,https://i.scdn.co/image/ab67616d0000b273930f686fe89425c7b6bf9a7d,37,edm,big room
Let's Get Rocked,Def Leppard,https://i.scdn.co/image/ab67616d0000b2733061b8dbb3c061b853b8e799,37,rock,album rock
Given Up,Linkin Park,https://i.scdn.co/image/ab67616d0000b27346e207de66ba06422897f769,37,rock,hard rock
At Your Best (You Are Love),Aaliyah,https://i.scdn.co/image/ab67616d0000b27371aaf1ce904c974ed4efc0c8,37,r&b,urban contemporary
One Day,UGK,https://i.scdn.co/image/ab67616d0000b273027d7f96a41d5e218291ad2f,37,rap,southern hip hop
I Feel for You,Chaka Khan,https://i.scdn.co/image/ab67616d0000b273c5c2fe3791ada4fbff207641,37,rock,album rock
Down For My Niggaz,C-Murder,https://i.scdn.co/image/ab67616d0000b2737d576db9feeee51a71db24d2,37,rap,southern hip hop
Free Your Mind,En Vogue,https://i.scdn.co/image/ab67616d0000b27350638bf4b6a49dce27bc4ff5,37,r&b,new jack swing
I Want Her,Keith Sweat,https://i.scdn.co/image/ab67616d0000b273820facd82ca670c50ee97f39,36,r&b,new jack swing
Tengo Tu Love,Sie7e,https://i.scdn.co/image/ab67616d0000b2733561fb1fc5483c3e1d6790de,36,latin,latin pop
Don't Leave Me,Blackstreet,https://i.scdn.co/image/ab67616d0000b273a53ba0d93a6de9334d4b7efb,36,r&b,new jack swing
Too Late For Goodbyes,Julian Lennon,https://i.scdn.co/image/ab67616d0000b273330dbac44727597c630fa8b4,36,rock,album rock
Nostalgic,A R I Z O N A,https://i.scdn.co/image/ab67616d0000b2737198e1eb3af6236a70ba76af,36,pop,dance pop
New Beat,Toro y Moi,https://i.scdn.co/image/ab67616d0000b27377b08ffd1ea32abba3672bb6,36,pop,electropop
Turbulence - Radio Edit,Steve Aoki,https://i.scdn.co/image/ab67616d0000b273ab6e9ee8face447f2cc3f2ff,36,edm,progressive electro house
Low Rider,War,https://i.scdn.co/image/ab67616d0000b273c54251542dddd89c8b435c17,36,rock,classic rock
Mala Conducta,Alexis y Fido,https://i.scdn.co/image/ab67616d0000b2731de7e895a0244574bc5f32c5,36,latin,reggaeton
All Night Long (All Night) - Single Version,Lionel Richie,https://i.scdn.co/image/ab67616d0000b2732e6e2b77b5dd9d3b54415138,36,pop,electropop
I'll Give All My Love to You,Keith Sweat,https://i.scdn.co/image/ab67616d0000b273820facd82ca670c50ee97f39,36,r&b,new jack swing
I Don't Belong In This Club,Why Don't We,https://i.scdn.co/image/ab67616d0000b273a857fa8f0bd55a5919640fc5,36,pop,indie poptimism
Get Buck,Young Buck,https://i.scdn.co/image/ab67616d0000b2732520a5d6f3d1f48bb5ea018a,35,rap,southern hip hop
Don't Be Cruel,Bobby Brown,https://i.scdn.co/image/ab67616d0000b27353cf43170dc29787984cf6b4,35,r&b,new jack swing
On Our Way,The Royal Concept,https://i.scdn.co/image/ab67616d0000b2733bc47ac1a554534c7f067909,35,pop,indie poptimism
Movin' Out (Anthony's Song),Billy Joel,https://i.scdn.co/image/ab67616d0000b273649d4f282653ab8be56f447e,35,rock,classic rock
Tu Quieres Duro,"Héctor ""El Father""",https://i.scdn.co/image/ab67616d0000b273d025f3e9449242a1a4a8ba2a,35,latin,reggaeton
Under Pressure - Remastered,Queen,https://i.scdn.co/image/ab67616d0000b273a1e05e1048e2cf2737adf742,35,rock,album rock
Here I Am,Renee Sandstrom,https://i.scdn.co/image/ab67616d0000b2735f20a046cecfa513d565911f,35,pop,post-teen pop
Daddy (feat. Rich The Kid),Blueface,https://i.scdn.co/image/ab67616d0000b273e186bb6ef785e65fa3ad989b,35,rap,hip hop
Algo Está Cambiando,Julieta Venegas,https://i.scdn.co/image/ab67616d0000b273c0071a27b79e46c09eef7caa,34,latin,latin pop
Shot Down,DMX,https://i.scdn.co/image/ab67616d0000b273b6afa5d2bfa63cb0eaa386b1,34,rap,gangster rap
Trenches,Pop Evil,https://i.scdn.co/image/ab67616d0000b273ba7c4e4ac041dae06ce3349b,34,rock,hard rock
It's Love,Jill Scott,https://i.scdn.co/image/ab67616d0000b273b74ec6a6789c65f56dafafc3,34,r&b,neo soul
Have You Ever Needed Someone So Bad,Def Leppard,https://i.scdn.co/image/ab67616d0000b2733061b8dbb3c061b853b8e799,34,rock,album rock
Frikitona,Plan B,https://i.scdn.co/image/ab67616d0000b273cdccf9af9582037140374f4f,34,latin,reggaeton
Old Town Road,Lil Nas X,https://i.scdn.co/image/ab67616d0000b273c0e7bf5cdd630f314f20586a,33,pop,electropop
I.F.L.Y.,Bazzi,https://i.scdn.co/image/ab67616d0000b2733a376bd9b9b1f4b2686807db,33,pop,post-teen pop
Baila Mi Corazón,Belanova,https://i.scdn.co/image/ab67616d0000b2731a6a45eda3af5c59cc7b4932,33,pop,electropop
Ante Up (Robbin Hoodz Theory),M.O.P.,https://i.scdn.co/image/ab67616d0000b27399d5e13356b05f244af52d78,32,rap,gangster rap
Lo Mejor de Mi Vida Eres Tú (feat. Natalia Jiménez),Ricky Martin,https://i.scdn.co/image/ab67616d0000b273d6e147348bee1a00ff5cfe66,32,latin,latin pop
You May Be Right,Billy Joel,https://i.scdn.co/image/ab67616d0000b27322d5199692d318c28d6c7d9b,32,rock,classic rock
Woke Up Late (feat. Hailee Steinfeld),Drax Project,https://i.scdn.co/image/ab67616d0000b273c3d189e89413517db7898f2e,32,r&b,hip pop
Hey Lover,LL Cool J,https://i.scdn.co/image/ab67616d0000b27318a12da5d84a8f12312698ab,32,r&b,new jack swing
Metal Health (Bang Your Head),Quiet Riot,https://i.scdn.co/image/ab67616d0000b27321fbdd09672c5f8bcfd66165,32,rock,classic rock
What it Takes,Aaryn Doyle,https://i.scdn.co/image/ab67616d0000b2735f20a046cecfa513d565911f,31,pop,post-teen pop
The Search Is Over,Survivor,https://i.scdn.co/image/ab67616d0000b2732d5c6371354c6c2bc24648b5,31,rock,album rock
Pure Water (with Migos),Mustard,https://i.scdn.co/image/ab67616d0000b27393b1e96fad758869d0974162,31,pop,post-teen pop
Groove Thang,Zhané,https://i.scdn.co/image/ab67616d0000b27356b1fe1e1f941d919ab1a0f5,31,r&b,new jack swing
Heaven Is,Def Leppard,https://i.scdn.co/image/ab67616d0000b2733061b8dbb3c061b853b8e799,31,rock,album rock
Your Best American Girl,Mitski,https://i.scdn.co/image/ab67616d0000b27351630f0f26aff5bbf9e10835,31,pop,dance pop
A Song For Mama,Boyz II Men,https://i.scdn.co/image/ab67616d0000b2736e534233cd3bff01f4a0e380,31,r&b,new jack swing
Piece Of Your Heart,MEDUZA,https://i.scdn.co/image/ab67616d0000b273ead13021d0f2957958081f28,30,pop,post-teen pop
Certainly,Erykah Badu,https://i.scdn.co/image/ab67616d0000b2739968770f3f0e45aa99b2ac29,30,r&b,neo soul
I'd Rather Fuck You,N.W.A.,https://i.scdn.co/image/ab67616d0000b27377cf4557b2899021f216c8dd,30,rap,gangster rap
Mary Jane,Scarface,https://i.scdn.co/image/ab67616d0000b273ef2675f7d33653eaa2cd7e1c,30,rap,southern hip hop
Get up on It (feat. Kut Klose),Keith Sweat,https://i.scdn.co/image/ab67616d0000b2739f603ed26419a1aa8547a503,30,r&b,new jack swing
Won't Trade,Q-Tip,https://i.scdn.co/image/ab67616d0000b2734082856470fc5ed78827f267,30,rap,gangster rap
ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,29,pop,indie poptimism
How Do I Let a Good Man Down?,Sharon Jones & The Dap-Kings,https://i.scdn.co/image/ab67616d0000b273525cfd0227c635cbf89bee9e,28,r&b,neo soul
Never Keeping Secrets,Babyface,https://i.scdn.co/image/ab67616d0000b273a202265ed54518b6434b7f51,28,r&b,new jack swing
Roll Some Mo,Lucky Daye,https://i.scdn.co/image/ab67616d0000b273fe1c22315738dd6e313e400f,28,r&b,urban contemporary
Hopelessly Devoted To You,Olivia Newton-John,https://i.scdn.co/image/ab67616d0000b27392ba13060de52ac305208aca,28,rock,album rock
Long Cool Woman (In a Black Dress),The Hollies,https://i.scdn.co/image/ab67616d0000b273f4d30f8432920dda21183ce6,27,rock,classic rock
We Built This City,Starship,https://i.scdn.co/image/ab67616d0000b273674568e0ab56ffcb4a2e4c62,27,rock,album rock
